,keyword,title,privious_time,view,video_url,comment,like_count,dislike_count,tag
10,game,"
게임사들도 인정한 미친고인물들 모음
",8:13,49002,TOXZfoW23GU,"[""commentCount': '361'}""]",1285,18,#신용인의게임채널
11,game,"
EARLY GAME RENEKTON
",9:20,143554,KlMfkL0YNVM,"[""commentCount': '319'}""]",4926,101,"RENEKTON CAN 1v5 YOU IN EARLY GAME!!
THIS IS SO OP!

SUBSCRIBE TO MY BROTHER: https://www.youtube.com/channel/UCXRz...
BUY MERCH HERE! https://represent.com/store/godzu-merch
FOLLOW ME ► Twitch: https://www.twitch.tv/godzuthegod

                       ► Facebook: https://www.facebook.com/GodzuLOL/

1 like= 1 challenger xd
Thank you for watching!

HELP ME GET 500.000 SUBSCRIBERS !"
12,game,"
PS5 Games! Watch all the 4K trailers here
",36:17,2875691,zjixgch1fIE,"[""commentCount': '2393'}""]",19269,1174,"Check out this supercut of every game that was just announced at Sony's ""Future of Gaming"" PlayStation 5 event."
13,game,"
Top 10 NEW Survival Games of 2020
",10:46,465157,tCqUIBCj_FY,"[""commentCount': '795'}""]",16235,436,"Looking for survival games to play and/or anticipate in 2020? We've got you covered with survival games for PC, PS4, Xbox One, and beyond.
Subscribe for more: https://www.youtube.com/gameranxTV?sub_confirmation=1

Windbound

Platform:  PC PS4 XBOX ONE Switch, Stadia

Release Date:  August 28, 2020



The Riftbreaker

Platform: PC PS4 XBOX ONE

Release Date: TBA 2020



Occupy Mars: The Game

Platform: PC 

Release Date:  TBA 2020



The Eternal Cylinder

Platform: PC PS4 XBOX ONE

Release Date:  TBA 2020



Wild

Platform: PS4

Release Date: TBA 2020



The Survivalists

Platform: PC PS4 XBOX ONE Switch

Release Date:  Q4 2020



Grounded

Platform: PC XBOX ONE

Release Date: July 28, 2020



Survivalist: Invisible Strain

Platform: PC

Release Date:  June 1, 2020



Away: the survival series

Platform: PC PS4

Release Date:  TBA 2020



DEADSIDE

Platform: PC

Release Date:  April 14, 2020"
14,game,"
Tabletop Games
",10:10,62468197,rvUzuK0ygI4,"[""commentCount': '177573'}""]",1177978,19428,"Monopoly, ruining friendships since 1935
Check out my new card game 'Can't Catch Harry' ➤https://www.kickstarter.com/projects/820022783/cant-catch-harry?ref=dsvmjp
Friends With Answers (Thanks for doing lines) ➤ https://www.youtube.com/channel/UCgh2q0g6I9wHCjDTmu4tnuA

Seeburg Background Music ➤
https://www.youtube.com/watch?v=-nXmsja2S6E&list=PL5-P1MXHom-VWBWR22uPHzsZHocp-bJlc&index=3

Additional artists: 
Rushlight Invader ➤ https://www.youtube.com/user/RushLightInvader
ToonCee ➤https://www.youtube.com/channel/UC9L3VJUMynz7d_L7KXzukIg
AntiDarkHeart ➤ https://twitter.com/AntiDarkHeart
PantslessPajamas ➤ https://www.youtube.com/channel/UCR0O-1cvuPNxDosvSDLpWHg
xJaystarzx ➤ https://www.youtube.com/xjaystarzx


Twitter ➤ https://twitter.com/Theodd1sout
INSTAGRAM!!!! ➤ https://www.instagram.com/theodd1sout/
Second Channel ➤ https://www.youtube.com/channel/UC0GLNhtTu7yI8rl6ZZGeezw
Merch ➤ https://theodd1sout.com/collections/odd-1s-out-store"
15,game,"
Houston Rockets vs OKC Thunder Full GAME Highlights | August 26 | NBA Playoffs
",12:02,25057,GWjBDZxHHgI,"[""commentCount': '3'}""]",173,28,"Houston Rockets vs OKC Thunder Full GAME Highlights | August 26 | NBA Playoffs


nba,nba highlights,2020 nba playoffs,nba playoffs,rockets vs thunder,thunder vs rockets,rockets vs thunder game 4,rockets vs okc thunder,rockets vs thunder game 4 highlights,rockets vs thunder full game highlights,houston rockets vs oklahoma city thunder highlights,houston rockets vs oklahoma city thunder full game highlights"
16,game,"
INI GAME TERANEH YANG ADA DI ROBLOX!! ROBLOX Ragdolls
",14:08,15808,_gSaVK8bDiQ,"[""commentCount': '186'}""]",1915,65,"ROBLOX PANDU GAMING
--------------------------------------
OK TEMAN TEMAN TRIMAKSIH SEMUAHNYA YANG SUDAH MELUANGKAN WAKTUNYA UNTUK MENONTON VIDEO INI SEMOGA KALIAN SEMUAH  TERHIBUR YA
--------------------------------------
-follow my social media:
instagram https: https:https://www.instagram.com/pandu_gaming21/

-SUBSCRIBE GRATIS: https://www.youtube.com/channel/UCYNF5jpwZwxo9Yln1fLbMSw?view_as=subscriber

VIDEO SEBELUMNYA:
PANDU GAMING JADI PRESIDEN BROOKHAVEN!! ROBLOX BROOKHAVEN
https://youtu.be/h52lSEZdDZA"
17,game,"
Sand Balls - All Levels
",14:44,10660246,vqt2_-zYQjY,"[""commentCount': '374'}""]",48016,10890,"Sand Balls - All Levels - Level 70 - 80 (iOS, Android)
https://apps.apple.com/ru/app/sand-balls/id1474046667
https://play.google.com/store/apps/details?id=com.water.balls&hl=en_US

Sand Balls Walkthrough Playlist - https://www.youtube.com/playlist?list=PLDWV7AtoW9BIZx16E1yxdNhfKX_OaCVxa
Gameplay Trailers Playlist - https://www.youtube.com/playlist?list=PLDWV7AtoW9BJaVJp44YPnrenJWba5CzQR&playnext=1&index=1

Popular Best Games Playlist - https://www.youtube.com/playlist?list=PLDWV7AtoW9BKxODF87V2uQLwZIhSEh-in
Android Games Playlist - https://www.youtube.com/playlist?list=PLDWV7AtoW9BKKWeIKvgikjW6IqvC6z4TR
(iPhone / iPad) iOS Games Playlist - https://www.youtube.com/playlist?list=PLDWV7AtoW9BI2gfQNcMmMthQbJN3vGOLd

Sand Balls
SayGames - Puzzle

Make a path for your balls by moving your finger. Avoid and crash obstacles. Get as many balls to finish as you can.

My Youtube Channel - https://www.youtube.com/channel/KugoGames?sub_confirmation=1
Twitter - https://twitter.com/Kugo62349908"
18,game,"
7 Days to Make a Game, But I Only Have 3 Days
",10:48,1131820,S7Dl6ATRK2M,"[""commentCount': '16136'}""]",101377,791,"haha i am speed
➤  Wishlist my game - https://store.steampowered.com/app/1228610/KARLSON/

➤ THE GAME MUSIC by my friend!! - https://youtu.be/LdF0IYHFDZk
➤ DOWNLOAD RE:RUN (Game) - https://danidev.itch.io/rerun

➤ Discord - https://discord.gg/dani
➤ Instagram - https://www.instagram.com/danidevmilk/
➤ Twitter - https://twitter.com/DaniDevYT
➤ Facebook - https://www.facebook.com/danimilkman

➤Music - Neo Nomen, Evan King & MDK!
Tracklist (In the order they appear in the video):

Neo Nomen - RE:RUN OST (https://youtu.be/LdF0IYHFDZk)
Evan King - Entropy (https://youtu.be/yoHZcncv6Gc)
Evan King - 20XX (https://youtu.be/kZRQosq3PjM)
Evan King - Moonbase (https://youtu.be/orooE4jp1ak)
Evan King - Biscuits (https://youtu.be/OMHEdnG_cC8)
Evan king - Fiction (https://youtu.be/HBT6CHCVXTA)
MDK - Jelly Castle (https://youtu.be/oMoYbINoShc)

Neo Nomen 
Youtube:             https://www.youtube.com/user/Nickygutt

Evan King
Youtube:             https://www.youtube.com/user/EvanKingAudio
Free Download: https://www.evankingmusic.com

MDK
Youtube:             http://www.youtube.com/MDKOfficialYT
Free Download: http://www.morgandavidking.com/free-downloads


//longer description
so Brackeys gamejam started Saturday, 2 weeks ago, but since i am moving to a different city, i didnt have time to join brackeys gamejam until like 4 days late, so 3 days to make a game. pretty stressful but i had a lot of fun. a gamejam is pretty much just a contest where you and others make games within a given time limit. i really enjoy making games for gamejams, so had a lot of fun with this one! make sure to check out RE:RUN on Itch, it's a free download so anyone can play (as long as you have a computer lol)

//about
Hey! If you're new here, welcome! I'm an indie game developer, currently working on a physics based game using Unity. This is my devlog / devblog where I show off the progress I make on it. I'll try uploading every week, but I'm pretty busy with university and part time job, so I won't have time every week. But I'll do my best!

PC SPECS:
GTX 1060
i9-9900k
32GB RAM

Laptop / tablet
Surface Pro i5, 8GB RAM, 256GB Storage

My Equipment:
Keyboard - Varmilo VA88M rgb
Mouse - Logitech G305
Mic - AT2020+
Screen - ViewSonic 24"" LED Curved VX2458
Headset - Steelseries Arctis 3

If you enjoyed this video, here are some other really good ones I was inspired by:
Jabrils - 🖥️ Making A Game in 48 Hours!
https://youtu.be/SIzY8sR1Ql0
Jabrils - 🖥️ GAME I MADE FOR LUDUM DARE 41!
https://youtu.be/_XHoRAvsJic

Brackeys - MAKING A GAME IN A WEEK!
https://youtu.be/VRpBWBkHvjU
Brackeys - MAKING A GAME IN 10 MINUTES
https://youtu.be/p8MzsDBI5EI

Iain Anderson - 48 Hour Game Making Challenge 2012
https://youtu.be/gSKGrVh2TpE

Randall (this guy got big pp trust me, also its the year of the egg, so ur obligated to check him out)
Randall - Programming a New Physics Engine for my Game
https://youtu.be/AGnMNor_r-Y

Sam Hogan (my guy big sam making big vids)
Sam Hogan - I Made Minecraft in 24 Hours
https://youtu.be/Nj8gt_92c-M
Sam Hogan - I Made a Game with Intentional Bugs
https://youtu.be/M_iiXaaF5T4
Sam Hogan - I Made a Zero Player Game
https://youtu.be/N-BbgqOjIqk

Check out my previous videos!!
Dani - I Made a Game in 48 Hours!
https://youtu.be/gzPGmR6R67Y
Dani - I Made a 3D Game To Prove Him Wrong (Part 2)
https://youtu.be/nYIbDAW950s
Dani - He said I Couldn't Make a 3D Game... So I Made One!
https://youtu.be/rb0EhmyQ0aM
Dani - They Said I Couldn't Make an Online Multiplayer Game... So I Made One!
https://youtu.be/TtdBAA3hCxY
Dani - Programming a Boss Battle For my Game
https://youtu.be/nhhSDrA6stw
Dani - Adding New Weapons to my Game!
https://youtu.be/qM7LhN7N7o8
Dani - He said I Couldn't Make a VR Game... So I Bought a VR Headset and Made One!
https://youtu.be/nR9UfOueJPU

#Dani #unity #gamedev #indiegame #gamedevelopment #unity3d #madewithunity #indiedev #unity2d"
19,game,"
Crazy Racing Car 3D - Sports Car Drift Racing Games - Android Gameplay FHD #6
",10:40,7820068,Og-Ia7VlxEI,"[""commentCount': '285'}""]",22522,8311,"Crazy Racing Car 3D - Sports Car Drift Racing Games - Android Gameplay FHD #6

The racing driver's favorite street racing game takes the hot driving experience to a whole new level! Race with racers from various countries in the world.
The most realistic car, asphalt drift, speed racing, nitrogen trigger, bring the most Shocking driving experience, become the god of racing. Race in multiple real-life races, improve your driving skills, and compete with your friends.

download link : https://play.google.com/store/apps/details?id=com.racing.car.crazy.turbo"
20,game,"
DINOSAUR HUNT 2019 - Walkthrough Gameplay Part 2 - THE END (New Dinosaur Games Android)
",10:13,8401034,a8PMcikT8zg,"[""commentCount': '144'}""]",18823,6582,"DINOSAUR HUNT 2019 - Walkthrough Gameplay Part 2 - THE END (New Dinosaur Games Android)

★ SUBSCRIBE: http://bit.ly/playgamedroidpro-pgdp

★ Playlist Synthetic: http://bit.ly/2nmPIhL
========================================
★ Game Free:
- Download on Google Play: https://play.google.com/store/apps/details?id=com.timuzgames.dinosaurhunt2019
- Download on iTunes: Waiting...

In Dinosaur Hunt 2019, player can roam freely and play as a third person. Use the superpower to slow down the movement of the beast. Take on the challenge of hunting DINO as they come in different species.This is applied for a limited time. Explore the X Ray Mode where you have to aim at the particular body part shots of the animal. Make your kills and complete them all for even greater rewards! There are other levels with a new gameplay where the predators try to attack you in waves and you have to defend yourself with the gun. Every mission is different from each other, So the hunter have to use different hunting techniques. 

Upgrade to the best guns with a choice of over 15 Assault guns and 15 Sniper guns to choose from. Load up on firepower with weapons.Complete various shooter tasks to pass every mission. Feel the real shooting thrill and be the hunter in realistic themes like Forest, Desert and Snow. Are you ready for the prehistoric shooter challenge Dinosaur Hunt 2019? So don’t hold back, grip your weapon tightly, take a perfect aim, test your sniper shooting skills as a real dino hunter expert and don't let them escape. 

How to Play Dinosaur Hunt 2019:-

- Use the joystick to move around the game
- Tap right button to jump

========================================

I'm PlaygamedroidPro(PGDP)! Please Rate, Share and Comment too, really want to entertain all of you, so tell me what you want!

Thank you guys for watching!!!
------------------------"
